province,type_property,subtype_property,price,state_of_property,heating_type,sun_exposure,livable_surface,epc_score,latitude,longitude,facades,bedrooms,bathrooms,toilets,terrace,garden,garage,swimming_pool,flooding_area_type,construction_year
namur,house,residence,350000.0,normal,fuel_oil,not_specified,16.0,d,50.4674593,4.8718068,3,6.0,2,2,1,1,1,0,(information_not_available),1970.0
namur,house,residence,350000.0,normal,fuel_oil,not_specified,16.0,d,50.4143728,4.8877835,3,6.0,2,2,1,1,1,0,(information_not_available),1970.0
namur,apartment,studio,95000.0,to_be_renovated,not_specified,not_specified,30.0,c,50.4674593,4.8718068,1,3.0,1,0,0,0,0,0,(information_not_available),1969.0
namur,house,residence,197000.0,normal,not_specified,west,15.0,d,50.2707804,4.5013319,3,2.0,1,2,1,1,1,0,no_flooding_area,1860.0
namur,house,residence,349000.0,normal,gas,north_west,104.0,e,50.56429875,4.67818324,4,4.0,1,3,1,1,1,0,(information_not_available),1974.0
namur,house,villa,397000.0,normal,hot_air,west,330.0,c,50.4252591,4.6516497,4,4.0,2,2,1,1,1,0,no_flooding_area,2013.0
namur,house,residence,197000.0,to_renovate,fuel_oil,not_specified,106.0,b,50.2361533,4.4992977,2,2.0,1,1,1,1,0,0,(information_not_available),
namur,house,residence,175000.0,to_be_renovated,fuel_oil,west,268.0,g,50.4346012,4.7593643,3,5.0,1,0,0,1,1,0,(information_not_available),
namur,house,cottage,385000.0,excellent,fuel_oil,west,151.0,c,50.54563501,4.59302836,3,4.0,2,3,1,1,0,0,(information_not_available),
namur,house,residence,60000.0,normal,not_specified,east,45.0,not_specified,50.34597,4.7407,4,1.0,1,1,0,1,1,0,(information_not_available),2020.0
namur,house,residence,399000.0,not_specified,fuel_oil,south,136.0,d,50.48979776,4.9688124,4,4.0,1,1,1,1,1,0,no_flooding_area,1978.0
namur,apartment,studio,60000.0,normal,gas,not_specified,19.0,c,50.4680278,4.8615299,2,1.0,1,1,0,0,0,0,(information_not_available),1965.0
namur,house,residence,379000.0,to_be_renovated,gas,south,25.0,d,50.4550929,4.8610363,2,4.0,3,3,1,1,1,0,no_flooding_area,1936.0
namur,apartment,studio,70000.0,normal,gas,not_specified,19.0,d,50.4674593,4.8718068,2,3.0,1,0,0,0,0,0,(information_not_available),1965.0
namur,house,residence,305000.0,new,gas,south,17.0,a,50.4293664,4.6373377,2,3.0,2,2,1,1,1,0,(information_not_available),2025.0
namur,house,residence,285000.0,new,gas,south,17.0,a,50.4293664,4.6373377,3,3.0,2,2,1,1,1,0,(information_not_available),2025.0
namur,house,residence,300000.0,to_be_renovated,not_specified,east,752.0,f,50.3298668,4.610493,4,4.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,295000.0,new,gas,south,17.0,a,50.4293664,4.6373377,2,3.0,2,2,1,1,0,0,(information_not_available),2025.0
namur,house,residence,65000.0,to_be_renovated,not_specified,west,72.0,not_specified,50.3007212,4.7213917,4,1.0,1,0,0,0,1,0,(information_not_available),
namur,house,residence,249000.0,not_specified,fuel_oil,not_specified,150.0,f,50.47815297,4.7019598,4,3.0,1,2,0,1,1,0,no_flooding_area,
namur,house,mixed_building,350000.0,to_renovate,gas,not_specified,18.0,c,50.594758,4.910414,2,4.0,1,3,1,1,0,0,no_flooding_area,1940.0
namur,apartment,studio,139000.0,normal,not_specified,not_specified,21.0,c,50.4658461,4.8618926,2,1.0,1,1,0,0,0,0,no_flooding_area,1936.0
namur,house,mixed_building,490000.0,not_specified,fuel_oil,south_east,100.0,c,49.85379,4.96318,4,3.0,1,2,1,0,0,0,possible_flooding_area,1915.0
namur,apartment,apartment,375000.0,not_specified,gas,north,142.0,a+,50.4952668,5.0870873,4,2.0,1,2,1,1,0,0,no_flooding_area,2019.0
namur,apartment,apartment,169000.0,normal,gas,not_specified,94.0,b,50.49162045,5.09613941,1,2.0,1,1,1,0,0,0,(information_not_available),
namur,house,mixed_building,149000.0,to_be_renovated,not_specified,not_specified,270.0,not_specified,50.2390518,4.4936392,3,3.0,1,0,0,1,0,0,(information_not_available),
namur,house,residence,174000.0,not_specified,not_specified,not_specified,19.0,d,50.2451448,4.6468567,2,4.0,1,2,1,0,0,0,(information_not_available),
namur,house,residence,227000.0,to_be_renovated,fuel_oil,not_specified,21.0,e,50.1822054,4.7568129,4,3.0,1,3,0,1,0,0,no_flooding_area,1950.0
namur,apartment,apartment,115000.0,to_renovate,gas,not_specified,18.0,c,50.4680278,4.8615299,2,1.0,1,1,0,0,0,0,(information_not_available),1965.0
namur,apartment,studio,125000.0,to_renovate,gas,not_specified,18.0,c,50.4680278,4.8615299,2,1.0,1,1,0,0,0,0,(information_not_available),1965.0
namur,apartment,apartment,285000.0,not_specified,electricity,south_west,104.0,c,50.3740864,4.7799699,2,2.0,1,1,1,1,1,0,no_flooding_area,2013.0
namur,house,residence,365000.0,not_specified,not_specified,not_specified,178.0,c,50.0244703,4.6355472,3,4.0,2,2,1,1,1,0,(information_not_available),
namur,house,villa,349000.0,normal,fuel_oil,not_specified,225.0,b,50.1958462,4.5430358,4,4.0,1,2,1,1,1,1,(information_not_available),
namur,house,residence,47000.0,fully_renovated,fuel_oil,not_specified,220.0,c,50.0330018,4.9241793,3,3.0,2,0,1,1,1,0,no_flooding_area,
namur,house,residence,358000.0,not_specified,not_specified,not_specified,222.0,not_specified,50.4671846,4.6974747,2,3.0,2,2,1,1,1,0,(information_not_available),
namur,apartment,apartment,149000.0,normal,gas,not_specified,90.0,e,50.49152945,5.09614941,1,1.0,1,1,1,0,0,0,(information_not_available),
namur,house,residence,195000.0,to_be_renovated,not_specified,not_specified,19.0,e,50.1003926,4.9059609,2,4.0,1,1,1,1,0,0,(information_not_available),
namur,house,residence,217000.0,to_be_renovated,fuel_oil,not_specified,18.0,e,50.1656538,4.5590954,4,4.0,1,2,1,1,1,0,(information_not_available),
namur,house,villa,250000.0,new,gas,south,149.0,b,50.159,4.624052,4,3.0,1,2,1,1,1,0,(information_not_available),2013.0
namur,house,villa,290000.0,not_specified,fuel_oil,not_specified,145.0,e,50.28002,4.65924,4,3.0,1,1,1,1,1,1,(information_not_available),1974.0
namur,house,residence,299000.0,to_be_renovated,fuel_oil,not_specified,18.0,d,50.4183659,4.6310253,4,3.0,1,2,1,1,1,0,no_flooding_area,
namur,house,chalet,149000.0,normal,electricity,not_specified,47.0,not_specified,50.12266215,4.40704264,4,2.0,1,1,1,1,0,0,(information_not_available),
namur,apartment,apartment,196000.0,new,not_specified,south_west,60.0,not_specified,50.43289882,5.12511141,4,1.0,1,1,1,0,0,0,no_flooding_area,2026.0
namur,apartment,apartment,285000.0,new,not_specified,south_west,99.0,not_specified,50.43289882,5.12511141,4,2.0,1,1,1,1,0,0,no_flooding_area,2026.0
namur,apartment,apartment,274672.0,new,not_specified,east,81.0,not_specified,50.48915484,5.09483316,4,2.0,1,1,1,0,0,0,no_flooding_area,2026.0
namur,apartment,apartment,241985.0,new,not_specified,east,81.0,not_specified,50.48915484,5.09483316,4,2.0,1,1,1,0,0,0,no_flooding_area,2026.0
namur,house,residence,309000.0,normal,fuel_oil,not_specified,16.0,d,50.3174893,4.6464726,3,4.0,1,0,1,1,0,0,(information_not_available),
namur,house,villa,337000.0,normal,fuel_oil,not_specified,18.0,not_specified,50.2587348,4.522653,4,4.0,1,2,0,1,1,0,(information_not_available),1963.0
namur,house,residence,119000.0,to_be_renovated,not_specified,west,22.0,f,49.8422211,4.9724025,3,3.0,1,0,1,1,0,0,no_flooding_area,
namur,house,residence,250000.0,not_specified,not_specified,east,400.0,not_specified,50.05,4.4833333,2,3.0,1,0,0,0,1,0,(information_not_available),
namur,house,mixed_building,475000.0,normal,not_specified,not_specified,353.0,g,50.4472286,4.6332629,2,3.0,2,0,0,0,0,0,(information_not_available),
namur,apartment,penthouse,310000.0,new,not_specified,south,100.0,not_specified,50.4938604,5.0811352,4,2.0,1,2,1,0,1,0,(information_not_available),2025.0
namur,house,residence,449000.0,normal,not_specified,not_specified,32.0,d,50.3915065,4.6393647,4,4.0,2,3,1,1,1,0,no_flooding_area,1970.0
namur,house,chalet,59000.0,excellent,electricity,not_specified,42.0,not_specified,50.19238,4.83428,4,2.0,1,1,1,1,0,0,(information_not_available),1977.0
namur,house,residence,118000.0,not_specified,wood,north_west,138.0,g,50.0748018,4.5483364,3,2.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,795000.0,not_specified,not_specified,not_specified,236.0,not_specified,50.46379,4.8654,2,1.0,1,0,0,0,0,0,no_flooding_area,
namur,house,residence,100000.0,to_be_renovated,not_specified,not_specified,380.0,not_specified,50.0947687,4.5218479,3,2.0,1,0,0,1,1,0,(information_not_available),
namur,house,residence,78000.0,not_specified,not_specified,not_specified,320.0,not_specified,50.0361913,4.4262251,3,3.0,1,0,0,1,1,0,(information_not_available),
namur,apartment,studio,75000.0,not_specified,not_specified,not_specified,27.0,not_specified,50.2956773,5.1008307,1,3.0,1,1,0,0,0,0,(information_not_available),
namur,apartment,apartment,195000.0,to_be_renovated,fuel_oil,not_specified,108.0,not_specified,50.2956773,5.1008307,2,2.0,1,1,0,0,0,0,(information_not_available),
namur,house,residence,280000.0,normal,fuel_oil,not_specified,15.0,d,50.4440303,5.1858793,3,3.0,1,3,0,0,0,0,(information_not_available),
namur,house,residence,595000.0,excellent,fuel_oil,south,17.0,c,50.3809821,4.8891474,4,4.0,1,2,1,1,0,0,(information_not_available),2004.0
namur,house,residence,550000.0,normal,not_specified,not_specified,250.0,e,50.34309,5.05774,3,5.0,1,3,1,1,1,0,no_flooding_area,
namur,apartment,apartment,409000.0,not_specified,gas,south_west,135.0,b,50.55225525,4.70259424,1,3.0,2,1,1,0,1,0,(information_not_available),
namur,apartment,apartment,295000.0,not_specified,not_specified,north,116.0,b,50.4952668,5.0870873,4,2.0,1,1,1,0,0,0,no_flooding_area,2021.0
namur,apartment,apartment,210000.0,not_specified,fuel_oil,not_specified,100.0,not_specified,50.2956773,5.1008307,2,2.0,1,1,1,0,0,0,(information_not_available),
namur,house,residence,390000.0,excellent,not_specified,not_specified,16.0,a+,50.3736531,4.7748373,4,3.0,2,1,1,1,1,0,no_flooding_area,2014.0
namur,house,residence,589000.0,excellent,fuel_oil,south_east,163.0,c,50.4193463,4.85865486,4,6.0,1,2,1,1,0,0,no_flooding_area,1980.0
namur,house,residence,114500.0,normal,gas,north,60.0,g,50.21651,4.985589,4,2.0,1,2,0,1,0,0,no_flooding_area,1995.0
namur,house,residence,54500.0,normal,not_specified,north,28.0,not_specified,50.21651,4.985589,3,1.0,1,1,0,1,0,0,no_flooding_area,1995.0
namur,house,residence,449000.0,excellent,gas,not_specified,25.0,c,50.1017632,5.0104807,4,4.0,1,2,1,1,1,0,no_flooding_area,2004.0
namur,house,residence,390000.0,excellent,fuel_oil,not_specified,209.0,b,49.8422997,4.9731883,4,6.0,4,0,1,1,0,0,(information_not_available),
namur,house,residence,79000.0,to_be_renovated,not_specified,not_specified,22.0,g,49.8141224,4.9018259,2,4.0,1,2,1,1,1,0,no_flooding_area,1919.0
namur,house,residence,300000.0,normal,fuel_oil,north,178.0,f,50.151125,4.9162886,3,4.0,2,0,0,0,1,0,(information_not_available),1936.0
namur,house,residence,180000.0,not_specified,fuel_oil,not_specified,250.0,e,50.2544688,4.6075668,4,4.0,1,1,0,0,1,0,(information_not_available),
namur,house,residence,79000.0,normal,not_specified,north,36.0,not_specified,50.2183,4.82455,4,1.0,1,1,1,1,0,0,no_flooding_area,1975.0
namur,house,residence,319000.0,not_specified,not_specified,north_west,259.0,e,50.1003926,4.9059609,2,4.0,1,2,1,1,1,0,no_flooding_area,
namur,house,residence,285000.0,to_be_renovated,fuel_oil,not_specified,16.0,e,50.4263041,4.8103593,3,3.0,2,2,0,1,0,0,(information_not_available),1918.0
namur,house,residence,378363.0,new,not_specified,not_specified,190.0,not_specified,50.3204142,4.912835,4,4.0,2,2,0,0,0,0,(information_not_available),
namur,house,residence,365613.0,new,not_specified,not_specified,154.0,not_specified,50.3204142,4.912835,4,4.0,1,2,0,0,1,0,(information_not_available),
namur,house,residence,480488.0,new,not_specified,not_specified,182.0,not_specified,50.43405,4.75922,4,4.0,1,2,0,0,1,0,(information_not_available),
namur,house,residence,447814.0,new,not_specified,not_specified,187.0,not_specified,50.44215,5.1542,4,3.0,2,2,0,0,1,0,(information_not_available),
namur,house,residence,451932.0,new,not_specified,not_specified,185.0,not_specified,50.44215,5.1542,4,3.0,2,2,0,0,1,0,(information_not_available),
namur,house,residence,424569.0,new,not_specified,not_specified,172.0,not_specified,50.4024613,5.0755536,4,3.0,2,2,0,0,0,0,(information_not_available),
namur,house,residence,349318.0,new,not_specified,not_specified,126.0,not_specified,50.4024613,5.0755536,4,3.0,1,2,0,0,0,0,(information_not_available),
namur,house,residence,521969.0,new,not_specified,not_specified,172.0,not_specified,50.43896,4.79566,4,3.0,2,2,0,0,0,0,(information_not_available),
namur,house,villa,250000.0,not_specified,fuel_oil,not_specified,110.0,d,50.2550627,4.45392793,3,2.0,1,1,0,0,1,0,(information_not_available),
namur,house,residence,491752.0,new,not_specified,not_specified,156.0,not_specified,50.43896,4.79566,4,3.0,2,2,0,0,1,0,(information_not_available),
namur,house,villa,447000.0,normal,fuel_oil,not_specified,19.0,c,50.3109255,4.4913638,4,4.0,1,2,1,1,1,0,(information_not_available),1992.0
namur,house,villa,599000.0,not_specified,fuel_oil,west,225.0,d,50.421206,4.8633172,4,5.0,2,2,1,1,1,0,(information_not_available),1992.0
namur,house,residence,370000.0,normal,not_specified,north,16.0,d,50.4745726,4.8427505,2,5.0,2,3,1,1,1,0,no_flooding_area,1918.0
namur,house,residence,245000.0,to_be_renovated,gas,south_east,222.0,e,50.2956773,5.1008307,2,4.0,1,2,0,1,1,0,(information_not_available),1900.0
namur,house,residence,159000.0,to_be_renovated,gas,not_specified,76.0,c,50.2956773,5.1008307,2,2.0,1,2,0,0,0,0,(information_not_available),1850.0
namur,house,villa,270000.0,to_be_renovated,fuel_oil,not_specified,180.0,f,50.3785174,4.78692,4,4.0,1,0,0,0,0,0,(information_not_available),1988.0
namur,house,residence,450000.0,excellent,fuel_oil,not_specified,150.0,c,50.1335125,4.7160336,3,2.0,2,2,0,0,0,0,(information_not_available),
namur,house,residence,140000.0,excellent,fuel_oil,not_specified,90.0,not_specified,50.1087462,4.9571652,3,3.0,1,1,0,0,0,0,(information_not_available),
namur,house,villa,245000.0,not_specified,gas,not_specified,96.0,b,49.9632468,4.5324744,3,3.0,1,1,0,0,0,0,(information_not_available),2002.0
namur,house,residence,69000.0,not_specified,not_specified,not_specified,62.0,g,50.0561936,4.4920881,3,2.0,1,0,0,0,0,0,(information_not_available),
namur,house,residence,327500.0,new,not_specified,not_specified,572.0,not_specified,50.4362723,4.7326694,3,3.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,280000.0,new,not_specified,not_specified,314.0,not_specified,50.4355319,4.7601498,2,3.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,290000.0,new,not_specified,not_specified,309.0,not_specified,50.4355319,4.7601498,2,3.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,285000.0,new,not_specified,not_specified,286.0,not_specified,50.4355319,4.7601498,2,3.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,305000.0,new,not_specified,not_specified,356.0,not_specified,50.4355319,4.7601498,3,3.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,286000.0,new,not_specified,not_specified,168.0,not_specified,50.4355319,4.7601498,2,3.0,1,0,1,1,0,0,(information_not_available),
namur,house,residence,179000.0,not_specified,gas,not_specified,148.0,c,50.2340362,4.9169434,2,3.0,1,1,1,1,0,0,(information_not_available),1942.0
namur,house,chalet,52500.0,not_specified,electricity,not_specified,40.0,not_specified,50.1872873,4.8326378,4,2.0,1,1,1,0,0,0,(information_not_available),
namur,house,residence,549000.0,not_specified,fuel_oil,east,21.0,e,50.3872714,4.8218182,4,5.0,2,3,1,1,1,0,(information_not_available),1919.0
namur,house,villa,495000.0,excellent,fuel_oil,west,17.0,d,50.45738,4.81096,4,4.0,2,2,1,1,1,1,(information_not_available),
namur,house,residence,120000.0,normal,gas,not_specified,17.0,d,50.0519243,4.4960055,2,5.0,1,1,1,0,0,0,(information_not_available),
namur,house,residence,630000.0,normal,gas,north_west,210.0,e,50.5594454,4.7000919,4,5.0,1,2,1,1,1,0,no_flooding_area,1985.0
namur,house,cottage,395000.0,to_be_renovated,not_specified,not_specified,19.0,g,50.3131545,5.0606598,4,4.0,1,2,0,1,1,0,no_flooding_area,1876.0
namur,house,residence,328494.0,new,not_specified,not_specified,128.0,not_specified,50.1694226,4.9798922,4,3.0,1,2,0,0,0,0,(information_not_available),
namur,house,residence,337225.0,new,not_specified,not_specified,147.0,not_specified,50.1694226,4.9798922,4,4.0,1,2,0,0,0,0,(information_not_available),
namur,house,residence,125000.0,to_be_renovated,fuel_oil,north,329.0,g,49.6881779,5.3594142,3,4.0,2,0,1,1,1,0,no_flooding_area,
namur,house,residence,259000.0,not_specified,fuel_oil,south,150.0,f,50.31862,4.75223,3,3.0,2,3,1,1,0,0,(information_not_available),1850.0
namur,house,residence,385000.0,new,fuel_oil,west,120.0,b,50.35335,4.90291,4,3.0,1,2,0,1,0,0,(information_not_available),2026.0
namur,house,residence,339000.0,new,fuel_oil,west,120.0,b,50.4674593,4.8718068,4,3.0,1,2,0,1,0,0,(information_not_available),2026.0
namur,house,bungalow,54000.0,normal,not_specified,not_specified,63.0,e,50.2084907,4.8013124,4,2.0,1,1,1,1,0,0,no_flooding_area,1982.0
namur,house,chalet,60000.0,normal,electricity,south_east,38.0,not_specified,50.1885569,4.82942845,4,2.0,1,1,1,0,0,0,no_flooding_area,
namur,house,residence,695000.0,normal,fuel_oil,not_specified,348.0,c,50.5539187,4.89617233,3,3.0,1,2,0,0,1,0,(information_not_available),
namur,house,residence,249000.0,normal,not_specified,not_specified,225.0,c,50.13441915,4.67980892,3,3.0,1,2,0,0,0,0,(information_not_available),
namur,house,residence,255000.0,normal,fuel_oil,not_specified,109.0,g,50.4396723,4.8078991,4,2.0,1,1,0,0,0,0,(information_not_available),1970.0
namur,house,villa,595000.0,to_renovate,fuel_oil,not_specified,22.0,f,50.43405,4.75922,4,5.0,2,0,1,1,1,0,(information_not_available),
namur,house,residence,295000.0,not_specified,fuel_oil,north,150.0,c,50.5198267,5.0810342,3,5.0,1,2,1,1,0,0,(information_not_available),
namur,house,residence,184900.0,to_be_renovated,gas,north_east,233.0,e,50.5004343,5.08134918,2,3.0,1,2,1,0,1,0,no_flooding_area,1875.0
namur,house,villa,380000.0,to_be_renovated,electricity,not_specified,15.0,f,50.421206,4.8633172,4,4.0,1,2,1,1,1,0,possible_flooding_area,1995.0
namur,house,residence,335000.0,excellent,fuel_oil,north,167.0,e,50.2263014,4.7973298,4,4.0,1,2,1,1,1,0,no_flooding_area,1918.0
namur,apartment,apartment,95000.0,normal,fuel_oil,not_specified,15.0,c,50.4883506,5.0972358,2,1.0,1,1,0,0,0,0,no_flooding_area,
namur,house,residence,215000.0,not_specified,gas,not_specified,184.0,c,50.1625,5.26623,3,3.0,1,2,0,0,0,0,no_flooding_area,
namur,apartment,apartment,315000.0,new,not_specified,not_specified,15.0,a+,50.5742906,4.7016542,1,2.0,1,1,1,0,0,0,(information_not_available),2027.0
namur,apartment,apartment,250000.0,not_specified,gas,not_specified,152.0,b,50.42672625,4.54797057,2,3.0,1,1,0,0,0,0,(information_not_available),
namur,house,residence,315000.0,excellent,fuel_oil,west,150.0,d,50.5127604,4.57083012,2,4.0,1,2,1,1,0,0,(information_not_available),1900.0
namur,house,residence,158000.0,to_renovate,not_specified,west,18.0,d,50.2518574,4.9179325,2,3.0,1,1,0,0,0,0,(information_not_available),
namur,house,residence,375000.0,not_specified,not_specified,not_specified,195.0,d,50.377213,4.9707476,3,4.0,1,2,1,1,0,0,no_flooding_area,1875.0
namur,house,residence,105000.0,to_be_renovated,fuel_oil,not_specified,22.0,e,50.1772046,4.4635255,2,4.0,1,0,0,0,0,0,no_flooding_area,
namur,house,residence,25000.0,to_be_renovated,not_specified,not_specified,76.0,g,50.0519143,4.49355,2,3.0,1,0,0,0,0,0,(information_not_available),
namur,house,residence,90000.0,to_be_renovated,fuel_oil,not_specified,253.0,f,50.0800572,4.6364803,3,3.0,1,0,0,1,1,0,(information_not_available),
namur,apartment,apartment,150000.0,fully_renovated,gas,not_specified,73.0,c,50.2340362,4.9169434,2,1.0,1,1,0,0,0,0,(information_not_available),
namur,apartment,apartment,145000.0,fully_renovated,gas,not_specified,70.0,c,50.2340362,4.9169434,2,1.0,1,1,0,0,0,0,(information_not_available),
namur,apartment,apartment,155000.0,fully_renovated,gas,not_specified,73.0,c,50.2340362,4.9169434,1,1.0,1,1,0,0,0,0,(information_not_available),
namur,house,residence,395000.0,normal,gas,north_east,220.0,d,50.4674593,4.8718068,2,5.0,1,3,1,1,1,0,(information_not_available),1967.0
namur,house,chalet,209000.0,not_specified,gas,north_west,60.0,c,50.3101216,5.3696729,4,2.0,1,1,1,1,1,0,actual_flooding_area,
namur,house,residence,225000.0,to_renovate,fuel_oil,west,16.0,d,49.9400803,4.945607,3,5.0,1,2,0,1,1,0,no_flooding_area,1850.0
namur,house,residence,185000.0,not_specified,gas,not_specified,120.0,not_specified,50.2971328,5.1010582,2,4.0,1,0,1,0,0,0,(information_not_available),
namur,house,residence,229000.0,to_be_renovated,wood,not_specified,233.0,d,50.3174893,4.6464726,3,3.0,1,1,0,0,0,0,(information_not_available),
namur,apartment,apartment,209000.0,excellent,not_specified,not_specified,61.0,c,50.467185,4.8626423,2,1.0,1,0,1,0,0,0,(information_not_available),
namur,house,residence,289000.0,normal,gas,not_specified,266.0,b,50.1330846,4.49661737,4,3.0,1,2,0,0,0,0,(information_not_available),
namur,apartment,apartment,249000.0,normal,gas,not_specified,126.0,d,50.4639186,4.8470657,1,3.0,1,1,0,0,0,0,(information_not_available),
namur,house,residence,230000.0,to_be_renovated,not_specified,not_specified,200.0,g,50.55714835,4.62640285,3,3.0,1,0,0,1,1,0,(information_not_available),
namur,house,chalet,62000.0,excellent,electricity,not_specified,42.0,not_specified,50.18956723,4.83036734,4,2.0,1,1,1,1,0,0,(information_not_available),1975.0
namur,house,residence,995000.0,excellent,fuel_oil,south_west,32.0,b,50.274697,5.0665018,4,5.0,3,3,1,1,1,0,no_flooding_area,2013.0
namur,house,residence,465000.0,normal,fuel_oil,not_specified,18.0,b,50.2064373,5.2236448,4,5.0,1,2,1,0,0,0,no_flooding_area,2007.0
namur,house,residence,420000.0,excellent,electricity,not_specified,174.0,a,50.502048,4.8790014,3,3.0,2,0,0,1,0,0,(information_not_available),2026.0
namur,house,mixed_building,319000.0,normal,fuel_oil,north_east,21.0,d,50.158914,5.2230651,3,3.0,1,3,0,0,0,0,no_flooding_area,1947.0
namur,house,residence,229000.0,to_be_renovated,fuel_oil,north,144.0,d,50.18554,5.0065049,3,4.0,2,3,1,1,1,0,no_flooding_area,1951.0
namur,house,residence,289000.0,excellent,gas,not_specified,165.0,c,50.49137,5.096593,2,3.0,1,3,0,0,0,0,(information_not_available),
namur,apartment,apartment,189000.0,excellent,gas,east,111.0,c,50.49137,5.096593,2,3.0,1,2,0,0,0,0,(information_not_available),
namur,house,residence,405000.0,not_specified,fuel_oil,not_specified,192.0,c,50.58144495,5.01702332,4,3.0,1,1,0,0,1,0,(information_not_available),1970.0
namur,house,residence,160000.0,not_specified,not_specified,not_specified,348.0,d,50.1508911,4.9103554,3,5.0,1,1,0,0,0,0,(information_not_available),
namur,apartment,apartment,315000.0,new,gas,not_specified,15.0,b,50.4452761,4.8733827,1,2.0,1,1,1,0,0,0,(information_not_available),2024.0
namur,house,cottage,740000.0,excellent,fuel_oil,not_specified,497.0,c,50.4854895,4.7656474,4,8.0,6,0,1,1,0,0,(information_not_available),
namur,house,villa,599000.0,normal,wood,not_specified,16.0,d,50.39131,5.22515,3,5.0,2,1,0,1,1,0,no_flooding_area,
namur,apartment,duplex,330000.0,new,hot_air,not_specified,102.0,a+,50.5534332,4.7024756,2,3.0,1,2,1,0,0,0,no_flooding_area,2027.0
namur,apartment,apartment,245000.0,new,hot_air,not_specified,84.0,a+,50.5742906,4.7016542,2,2.0,1,1,1,0,0,0,no_flooding_area,2027.0
namur,apartment,ground_floor,225000.0,new,hot_air,not_specified,59.0,a+,50.5742906,4.7016542,2,1.0,1,1,1,0,0,0,no_flooding_area,2027.0
namur,apartment,apartment,245000.0,not_specified,not_specified,south_west,15.0,d,50.4690416,4.852174,2,3.0,1,1,0,0,0,0,(information_not_available),1967.0
namur,house,residence,399000.0,not_specified,gas,north,16.0,f,50.4746116,4.8704953,4,4.0,1,2,1,1,1,0,no_flooding_area,1974.0
namur,house,residence,349000.0,normal,gas,south_east,160.0,d,50.4674593,4.8718068,2,4.0,1,2,1,1,1,0,(information_not_available),1958.0
namur,apartment,apartment,495000.0,new,fuel_oil,west,145.0,a,50.4563673,4.871877,3,3.0,1,2,1,1,0,0,no_flooding_area,2025.0
namur,apartment,apartment,200000.0,not_specified,gas,not_specified,89.0,c,50.4674593,4.8718068,1,2.0,1,1,1,0,0,0,(information_not_available),1955.0
namur,apartment,apartment,195000.0,to_be_renovated,gas,not_specified,90.0,not_specified,50.4563673,4.871877,3,1.0,1,1,1,0,0,0,(information_not_available),1970.0
namur,apartment,apartment,225000.0,new,gas,south,116.0,not_specified,50.1958462,4.5430358,4,2.0,1,1,1,0,1,0,(information_not_available),2025.0
namur,house,residence,219000.0,excellent,not_specified,not_specified,175.0,not_specified,50.1003926,4.9059609,2,3.0,1,0,0,0,0,0,(information_not_available),
namur,house,residence,350000.0,excellent,fuel_oil,not_specified,246.0,b,50.1511238,4.914895,4,5.0,2,0,1,1,0,0,(information_not_available),1996.0
namur,house,residence,328000.0,not_specified,fuel_oil,south,175.0,g,50.29517,4.48336,4,3.0,1,0,1,1,1,0,(information_not_available),
namur,house,residence,950000.0,not_specified,not_specified,not_specified,50.0,not_specified,50.4267051,4.54869955,3,1.0,1,3,1,0,1,0,(information_not_available),
namur,house,residence,420000.0,normal,gas,not_specified,21.0,d,50.4674593,4.8718068,2,5.0,5,5,1,1,0,0,no_flooding_area,1880.0
namur,apartment,apartment,214500.0,not_specified,fuel_oil,west,75.0,c,50.4674593,4.8718068,4,2.0,1,1,1,0,1,0,(information_not_available),1967.0
namur,apartment,duplex,139000.0,normal,gas,not_specified,15.0,e,50.1589505,5.2211917,3,2.0,1,1,0,0,0,0,no_flooding_area,1875.0
namur,house,residence,445000.0,normal,wood,north,29.0,d,50.4325938,4.820318,4,7.0,2,2,1,1,0,0,no_flooding_area,1850.0
namur,house,residence,220000.0,excellent,not_specified,not_specified,16.0,d,50.27266,4.89755,3,3.0,1,1,0,0,0,0,no_flooding_area,
namur,house,villa,425000.0,excellent,hot_air,not_specified,25.0,c,50.0339256,4.4581982,4,4.0,1,2,1,1,1,0,(information_not_available),2013.0
namur,house,residence,330000.0,normal,fuel_oil,not_specified,220.0,e,50.4398448,5.1547824,3,5.0,1,2,0,1,1,0,(information_not_available),
namur,house,residence,299000.0,to_renovate,fuel_oil,south,18.0,e,50.2395915,4.7592057,3,4.0,1,1,0,1,1,0,no_flooding_area,1874.0
namur,apartment,apartment,299000.0,not_specified,gas,not_specified,113.0,b,50.4563673,4.871877,2,3.0,1,1,1,0,1,0,(information_not_available),2017.0
namur,house,villa,405000.0,new,fuel_oil,not_specified,140.0,not_specified,50.3453749,5.0922322,3,3.0,1,2,1,1,0,0,(information_not_available),2023.0
namur,house,villa,355000.0,new,fuel_oil,south_west,101.0,not_specified,50.3453749,5.0922322,3,2.0,1,2,1,1,0,0,(information_not_available),2023.0
